article_id,entity,entity_type,topic,sentiment
429128,NATO,ORG,0,-0.9989
429128,"7,000 to 15,000",CARDINAL,0,-0.9989
429128,the Soviet Union,GPE,0,-0.9989
429128,10-year,DATE,0,-0.9989
429128,Afghanistan,GPE,0,-0.9989
429128,Russian,NORP,0,-0.9989
429128,Putin,PERSON,0,-0.9989
429128,Volodymyr Fesenko,PERSON,0,-0.9989
429128,Penta Center,ORG,0,-0.9989
429128,Russia,GPE,0,-0.9989
429128,Kremlin,ORG,0,-0.9989
429128,Ukraine,GPE,0,-0.9989
429128,Fesenko,PERSON,0,-0.9989
429128,AP,ORG,0,-0.9989
429128,Tactics,ORG,0,-0.9989
429128,Putin,PERSON,0,-0.9989
429128,Ukrainian,NORP,0,-0.9989
429128,Zelenskyy,PERSON,0,-0.9989
429128,West,LOC,0,-0.9989
429128,Karmanau,ORG,0,-0.9989
429128,Lviv,GPE,0,-0.9989
429128,Ukraine,GPE,0,-0.9989
429128,Robert Burns,PERSON,0,-0.9989
429128,Matthew Lee,PERSON,0,-0.9989
429128,Washington,GPE,0,-0.9989
429128,Danica Kirka,PERSON,0,-0.9989
429128,London,GPE,0,-0.9989
429128,AP,ORG,0,-0.9989
439459,Jackson,PERSON,4,0.918
439459,Trump,ORG,4,0.918
439459,2020,DATE,4,0.918
439459,Democrat,NORP,4,0.918
439459,the Senate Judiciary Committee,ORG,4,0.918
439459,Dick Durbin,PERSON,4,0.918
439459,Clarence Thomas,PERSON,4,0.918
439459,Jan. 6,DATE,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Ginni Thomas,PERSON,4,0.918
439459,Mark Meadows,PERSON,4,0.918
439459,2020,DATE,4,0.918
439459,Durbin,PERSON,4,0.918
439459,Monday,DATE,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Capitol Hill,ORG,4,0.918
439459,House,ORG,4,0.918
439459,Jan. 6,DATE,4,0.918
439459,Capitol,FAC,4,0.918
439459,ABC News,ORG,4,0.918
439459,The Washington Post,ORG,4,0.918
439459,CBS News,ORG,4,0.918
439459,Mark,PERSON,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Meadows,PERSON,4,0.918
439459,Nov. 10,DATE,4,0.918
439459,Joe Biden,PERSON,4,0.918
439459,America,GPE,4,0.918
439459,Biden,PERSON,4,0.918
439459,Left,LOC,4,0.918
439459,Heist,NORP,4,0.918
439459,the King of Kings,WORK_OF_ART,4,0.918
439459,DC,GPE,4,0.918
439459,The Supreme Court,ORG,4,0.918
439459,Jan. 6,DATE,4,0.918
439459,Trump White House,ORG,4,0.918
439459,January,DATE,4,0.918
439459,only one,CARDINAL,4,0.918
439459,Clarence Thomas,PERSON,4,0.918
439459,the Senate Judiciary,ORG,4,0.918
439459,Durbin,PERSON,4,0.918
439459,Ketanji Brown Jackson,PERSON,4,0.918
439459,the Supreme Court,ORG,4,0.918
439459,Durbin,PERSON,4,0.918
439459,Jackson,PERSON,4,0.918
439459,Durbin,PERSON,4,0.918
439459,Jackson,PERSON,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Biden,PERSON,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Monday,DATE,4,0.918
439459,White House,ORG,4,0.918
439459,two,CARDINAL,4,0.918
439459,One,CARDINAL,4,0.918
439459,January 6th,DATE,4,0.918
439459,two,CARDINAL,4,0.918
439459,the Justice Department,ORG,4,0.918
439459,Biden,PERSON,4,0.918
439459,House,ORG,4,0.918
439459,Capitol,ORG,4,0.918
439459,Ginni Thomas,PERSON,4,0.918
439459,Monday,DATE,4,0.918
439459,evening,TIME,4,0.918
439459,Trump,ORG,4,0.918
439459,Peter Navarro,PERSON,4,0.918
439459,Dan Scavino,PERSON,4,0.918
439459,Congress,ORG,4,0.918
439459,Monday,DATE,4,0.918
439459,the Justice Department,ORG,4,0.918
439459,Congress,ORG,4,0.918
439459,more than two dozen,CARDINAL,4,0.918
439459,Thomas,PERSON,4,0.918
439459,November of 2020,DATE,4,0.918
439459,one,CARDINAL,4,0.918
439459,Jan. 10,DATE,4,0.918
439459,thousands,CARDINAL,4,0.918
439459,Meadows,PERSON,4,0.918
439459,last year,DATE,4,0.918
439459,Thomas,PERSON,4,0.918
439459,ABC News,ORG,4,0.918
439459,Thomas,PERSON,4,0.918
439459,Kate Shaw,PERSON,4,0.918
439459,ABC News Supreme Court,ORG,4,0.918
439459,Cardozo Law,PERSON,4,0.918
439459,ABC News',ORG,4,0.918
439459,Katherine Faulders,PERSON,4,0.918
439459,Benjamin Siegel,PERSON,4,0.918
439459,Devin Dwyer,PERSON,4,0.918
439459,Justin Gomez,PERSON,4,0.918
439459,Libby Cathey,PERSON,4,0.918
455511,Russian,NORP,0,-0.9972
455511,Saturday,DATE,0,-0.9972
455511,White House,ORG,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Joe Biden,PERSON,0,-0.9972
455511,Monday,DATE,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Vladimir Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Poland,GPE,0,-0.9972
455511,Saturday,DATE,0,-0.9972
455511,Monday afternoon,TIME,0,-0.9972
455511,$6.9 billion,MONEY,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,first,ORDINAL,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,half,CARDINAL,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,ABC News,ORG,0,-0.9972
455511,White House,ORG,0,-0.9972
455511,Mary Bruce,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,four-day,DATE,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,NATO,ORG,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Sunday evening,TIME,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,the White House,ORG,0,-0.9972
455511,Democrats,NORP,0,-0.9972
455511,Russia,GPE,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Russia,GPE,0,-0.9972
455511,White House,ORG,0,-0.9972
455511,the White House,ORG,0,-0.9972
455511,last night,TIME,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,State,ORG,0,-0.9972
455511,Antony Blinken,PERSON,0,-0.9972
455511,Sunday,DATE,0,-0.9972
455511,Russia,GPE,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Russia,GPE,0,-0.9972
455511,Russians,NORP,0,-0.9972
455511,Kremlin,ORG,0,-0.9972
455511,Kremlin,ORG,0,-0.9972
455511,Dmitry Peskov,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,the weekend,DATE,0,-0.9972
455511,Poland,GPE,0,-0.9972
455511,France,GPE,0,-0.9972
455511,Emmanuel Macron,PERSON,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,Macron,PERSON,0,-0.9972
455511,France,GPE,0,-0.9972
455511,Russia,GPE,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Americans,NORP,0,-0.9972
455511,ABC News,ORG,0,-0.9972
455511,70%,PERCENT,0,-0.9972
455511,Americans,NORP,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,77%,PERCENT,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Biden,PERSON,0,-0.9972
455511,recent weeks,DATE,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,the last month,DATE,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Putin,PERSON,0,-0.9972
455511,The State Department,ORG,0,-0.9972
455511,last week,DATE,0,-0.9972
455511,Russian,NORP,0,-0.9972
455511,Ukraine,GPE,0,-0.9972
455511,Putin,PERSON,0,-0.9972
625786,Ukraine,GPE,1,-0.997
625786,LONDON,GPE,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,Russia,GPE,1,-0.997
625786,almost an estimated $63 billion,MONEY,1,-0.997
625786,the Kyiv School of Economics,ORG,1,-0.997
625786,recent weeks,DATE,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,Russian,NORP,1,-0.997
625786,Feb. 24,DATE,1,-0.997
625786,The KSE Institute,ORG,1,-0.997
625786,the Kyiv School of Economics,ORG,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,Ukrainian,NORP,1,-0.997
625786,the Ukrainian Ministry of Economy,ORG,1,-0.997
625786,Ukrainian,NORP,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
625786,Russia,GPE,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
625786,Ukrainian,NORP,1,-0.997
625786,Russia,GPE,1,-0.997
625786,March 24,DATE,1,-0.997
625786,"at least 4,431",CARDINAL,1,-0.997
625786,92,CARDINAL,1,-0.997
625786,378,CARDINAL,1,-0.997
625786,138,CARDINAL,1,-0.997
625786,12,CARDINAL,1,-0.997
625786,seven,CARDINAL,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,Russian,NORP,1,-0.997
625786,Feb. 24,DATE,1,-0.997
625786,"an estimated $62,889,000",MONEY,1,-0.997
625786,March 17,DATE,1,-0.997
625786,$3.5 billion,MONEY,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
625786,Ukraine,GPE,1,-0.997
625786,$543 billion to $600 billion,MONEY,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
625786,the Ukrainian Ministry of Economy,ORG,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
625786,the Ukrainian Ministry of Infrastructure,ORG,1,-0.997
625786,The KSE Institute,ORG,1,-0.997
625786,the World Bank’s,ORG,1,-0.997
625786,Syria,GPE,1,-0.997
625786,Iraq,GPE,1,-0.997
625786,Ukrainian,NORP,1,-0.997
625786,Dragon Capital,ORG,1,-0.997
625786,several thousands,CARDINAL,1,-0.997
625786,Ukrainian,NORP,1,-0.997
625786,the KSE Institute,ORG,1,-0.997
824475,Pentagon,ORG,7,-0.9903
824475,Congress,ORG,7,-0.9903
824475,Ukraine,GPE,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,Ukraine,GPE,7,-0.9903
824475,Ukrainians,NORP,7,-0.9903
824475,WASHINGTON,GPE,7,-0.9903
824475,Pentagon,ORG,7,-0.9903
824475,Congress,ORG,7,-0.9903
824475,Ukraine,GPE,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,America,GPE,7,-0.9903
824475,the Defense Department's,ORG,7,-0.9903
824475,$773 billion,MONEY,7,-0.9903
824475,fiscal 2023,DATE,7,-0.9903
824475,Pentagon,ORG,7,-0.9903
824475,Monday,DATE,7,-0.9903
824475,Congress,ORG,7,-0.9903
824475,$13.5 billion,MONEY,7,-0.9903
824475,early March,DATE,7,-0.9903
824475,Ukrainian,NORP,7,-0.9903
824475,U.S.,GPE,7,-0.9903
824475,Ukraine,GPE,7,-0.9903
824475,Stinger,PRODUCT,7,-0.9903
824475,Javelin,PERSON,7,-0.9903
824475,the summer,DATE,7,-0.9903
824475,Pentagon,ORG,7,-0.9903
824475,Michael McCord,PERSON,7,-0.9903
824475,Europe,LOC,7,-0.9903
824475,McCord,PERSON,7,-0.9903
824475,U.S.,GPE,7,-0.9903
824475,China,GPE,7,-0.9903
824475,America,GPE,7,-0.9903
824475,today,DATE,7,-0.9903
824475,China,GPE,7,-0.9903
824475,1,CARDINAL,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,its second month,DATE,7,-0.9903
824475,U.S.,GPE,7,-0.9903
824475,NATO,ORG,7,-0.9903
824475,eastern flank,ORG,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,Pentagon,ORG,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,more than $5 billion,MONEY,7,-0.9903
824475,European,NORP,7,-0.9903
824475,America,GPE,7,-0.9903
824475,China,GPE,7,-0.9903
824475,Russia,GPE,7,-0.9903
824475,2023,CARDINAL,7,-0.9903
824475,4.6%,PERCENT,7,-0.9903
824475,Defense Department,ORG,7,-0.9903
824475,20 years,DATE,7,-0.9903
824475,$479 million,MONEY,7,-0.9903
824475,"about 2,000",CARDINAL,7,-0.9903
824475,$1 billion,MONEY,7,-0.9903
824475,the Red Hill Bulk Fuel Storage Facility,ORG,7,-0.9903
824475,Hawaii,GPE,7,-0.9903
824475,Pearl Harbor’s,FAC,7,-0.9903
824475,$1 billion,MONEY,7,-0.9903
824475,U.S.,GPE,7,-0.9903
824475,"Nearly 6,000",CARDINAL,7,-0.9903
824475,Joint Base Pearl Harbor-Hickam,FAC,7,-0.9903
824475,"4,000",CARDINAL,7,-0.9903
824475,$34.4 billion,MONEY,7,-0.9903
824475,Obama,GPE,7,-0.9903
824475,Donald Trump,PERSON,7,-0.9903
824475,One,CARDINAL,7,-0.9903
824475,Biden,PERSON,7,-0.9903
824475,Trump,ORG,7,-0.9903
824475,Democrats,NORP,7,-0.9903
824475,F-35,PRODUCT,7,-0.9903
824475,2023,DATE,7,-0.9903
824475,the Air Force's,ORG,7,-0.9903
824475,A-10,PRODUCT,7,-0.9903
824475,Congress,ORG,7,-0.9903
824475,A-10,PRODUCT,7,-0.9903
824475,AP National Security Writer,ORG,7,-0.9903
824475,Robert Burns,PERSON,7,-0.9903
1896851,U_N,ORG,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,World War II,EVENT,4,-0.9941
1896851,Warsaw,GPE,4,-0.9941
1896851,UNITED NATIONS,ORG,4,-0.9941
1896851,U.N.,ORG,4,-0.9941
1896851,Tuesday,DATE,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,World War II,EVENT,4,-0.9941
1896851,Ukrainian,NORP,4,-0.9941
1896851,Russians,NORP,4,-0.9941
1896851,David Beasley,PERSON,4,-0.9941
1896851,the U.N. World Food Program,ORG,4,-0.9941
1896851,the U.N. Security Council,ORG,4,-0.9941
1896851,125 million,CARDINAL,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Feb. 24,DATE,4,-0.9941
1896851,Beasley,ORG,4,-0.9941
1896851,Yemen,GPE,4,-0.9941
1896851,8 million,CARDINAL,4,-0.9941
1896851,50%,PERCENT,4,-0.9941
1896851,zero,CARDINAL,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,millions,CARDINAL,4,-0.9941
1896851,Egypt,GPE,4,-0.9941
1896851,85%,PERCENT,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Lebanon,GPE,4,-0.9941
1896851,81%,PERCENT,4,-0.9941
1896851,2020,DATE,4,-0.9941
1896851,Beasley,ORG,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,30%,PERCENT,4,-0.9941
1896851,20%,PERCENT,4,-0.9941
1896851,75%-80%,PERCENT,4,-0.9941
1896851,The World Food Program,ORG,4,-0.9941
1896851,50%,PERCENT,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,monthly,DATE,4,-0.9941
1896851,$71 million,MONEY,4,-0.9941
1896851,$850 million,MONEY,4,-0.9941
1896851,a year,DATE,4,-0.9941
1896851,4 million,CARDINAL,4,-0.9941
1896851,Beasley,ORG,4,-0.9941
1896851,the World Food Program,ORG,4,-0.9941
1896851,about a million,CARDINAL,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,2.5 million,CARDINAL,4,-0.9941
1896851,the next four weeks,DATE,4,-0.9941
1896851,4 million,CARDINAL,4,-0.9941
1896851,the end of May,DATE,4,-0.9941
1896851,6 million,CARDINAL,4,-0.9941
1896851,the end of June,DATE,4,-0.9941
1896851,about $500 million,MONEY,4,-0.9941
1896851,the first three months,DATE,4,-0.9941
1896851,about $300 million,MONEY,4,-0.9941
1896851,Beasley,ORG,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Africa,LOC,4,-0.9941
1896851,Sahel,PERSON,4,-0.9941
1896851,the Middle East,LOC,4,-0.9941
1896851,Europe,LOC,4,-0.9941
1896851,the World Food Program,ORG,4,-0.9941
1896851,U.S.,GPE,4,-0.9941
1896851,State,ORG,4,-0.9941
1896851,Wendy Sherman,PERSON,4,-0.9941
1896851,Vladimir,PERSON,4,-0.9941
1896851,Putin,PERSON,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,at least three,CARDINAL,4,-0.9941
1896851,Black Sea,LOC,4,-0.9941
1896851,one,CARDINAL,4,-0.9941
1896851,Russian,NORP,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,approximately 94,CARDINAL,4,-0.9941
1896851,Mediterranean,LOC,4,-0.9941
1896851,Sherman,PERSON,4,-0.9941
1896851,the Black Sea,LOC,4,-0.9941
1896851,Russian,NORP,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Ukrainian,NORP,4,-0.9941
1896851,between 20% and 50%,PERCENT,4,-0.9941
1896851,this year,DATE,4,-0.9941
1896851,Lebanon,GPE,4,-0.9941
1896851,Pakistan,GPE,4,-0.9941
1896851,Libya,GPE,4,-0.9941
1896851,Tunisia,GPE,4,-0.9941
1896851,Yemen,GPE,4,-0.9941
1896851,Morocco,GPE,4,-0.9941
1896851,Ukrainian,GPE,4,-0.9941
1896851,Sherman,PERSON,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,U.N.,ORG,4,-0.9941
1896851,Vassily Nebenzia,ORG,4,-0.9941
1896851,Russian,NORP,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,80 nautical-mile,QUANTITY,4,-0.9941
1896851,Ukrainian,NORP,4,-0.9941
1896851,every day,DATE,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,West,LOC,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Global South,LOC,4,-0.9941
1896851,Nebenzia,PERSON,4,-0.9941
1896851,Sherman,PERSON,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Putin,PERSON,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,U.S.,GPE,4,-0.9941
1896851,France,GPE,4,-0.9941
1896851,Mexico,GPE,4,-0.9941
1896851,the General Assembly’s,ORG,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Thursday,DATE,4,-0.9941
1896851,140-5,CARDINAL,4,-0.9941
1896851,38,CARDINAL,4,-0.9941
1896851,French,NORP,4,-0.9941
1896851,Nicolas De Riviere,PERSON,4,-0.9941
1896851,the Security Council,ORG,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,Russia,GPE,4,-0.9941
1896851,Ukraine,GPE,4,-0.9941
1896851,first,ORDINAL,4,-0.9941
428457,House,ORG,2,-0.9777
428457,Jan. 6,DATE,2,-0.9777
428457,Capitol,ORG,2,-0.9777
428457,8-hour,TIME,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,Donald Trump,PERSON,2,-0.9777
428457,Jan. 6,DATE,2,-0.9777
428457,7-hour,TIME,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,WASHINGTON,GPE,2,-0.9777
428457,House,ORG,2,-0.9777
428457,Jan. 6,DATE,2,-0.9777
428457,Capitol,ORG,2,-0.9777
428457,8-hour,TIME,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,Donald Trump,PERSON,2,-0.9777
428457,two,CARDINAL,2,-0.9777
428457,a little after 11 a.m.,TIME,2,-0.9777
428457,about 7 p.m.,TIME,2,-0.9777
428457,"Jan. 6, 2021",DATE,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,one,CARDINAL,2,-0.9777
428457,The Associated Press,ORG,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,daily,DATE,2,-0.9777
428457,Trump,PERSON,2,-0.9777
428457,House,ORG,2,-0.9777
428457,more than 800,CARDINAL,2,-0.9777
428457,the day,DATE,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,thousands,CARDINAL,2,-0.9777
428457,Mark Meadows,PERSON,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Capitol,ORG,2,-0.9777
428457,four years,DATE,2,-0.9777
428457,House,ORG,2,-0.9777
428457,later this year,DATE,2,-0.9777
428457,the White House,ORG,2,-0.9777
428457,hundreds,CARDINAL,2,-0.9777
428457,Capitol,ORG,2,-0.9777
428457,Democrat,NORP,2,-0.9777
428457,Joe Biden’s,PERSON,2,-0.9777
428457,2020,DATE,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,that day,DATE,2,-0.9777
428457,August,DATE,2,-0.9777
428457,almost three dozen,CARDINAL,2,-0.9777
428457,several hundred,CARDINAL,2,-0.9777
428457,Congress,ORG,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Republican,NORP,2,-0.9777
428457,Congress,ORG,2,-0.9777
428457,the National Archives,ORG,2,-0.9777
428457,hundreds,CARDINAL,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,the White House,FAC,2,-0.9777
428457,that day,DATE,2,-0.9777
428457,Biden,PERSON,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,Tuesday,DATE,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Ivanka Trump,PERSON,2,-0.9777
428457,Jared Kushner,PERSON,2,-0.9777
428457,Kushner,PERSON,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,White House,ORG,2,-0.9777
428457,Thursday,DATE,2,-0.9777
428457,Ivanka Trump,LOC,2,-0.9777
428457,the roughly eight hours,TIME,2,-0.9777
428457,Jan. 6,DATE,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Ellipse,PRODUCT,2,-0.9777
428457,Capitol,FAC,2,-0.9777
428457,the White House,ORG,2,-0.9777
428457,Capitol,FAC,2,-0.9777
428457,More than 700,CARDINAL,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,that day,DATE,2,-0.9777
428457,Mike Pence,PERSON,2,-0.9777
428457,between 11 a.m.,TIME,2,-0.9777
428457,11:30,TIME,2,-0.9777
428457,GOP,ORG,2,-0.9777
428457,House,ORG,2,-0.9777
428457,Senate,ORG,2,-0.9777
428457,Congress,ORG,2,-0.9777
428457,House,ORG,2,-0.9777
428457,Republican,NORP,2,-0.9777
428457,Kevin McCarthy,PERSON,2,-0.9777
428457,Republican,NORP,2,-0.9777
428457,Jaime Herrera Beutler,PERSON,2,-0.9777
428457,Washington,GPE,2,-0.9777
428457,McCarthy,PERSON,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Herrera Beutler,PERSON,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Ohio,GPE,2,-0.9777
428457,Jim Jordan,PERSON,2,-0.9777
428457,Tommy Tuberville,PERSON,2,-0.9777
428457,Alabama,GPE,2,-0.9777
428457,Tuberville,PERSON,2,-0.9777
428457,Senate,ORG,2,-0.9777
428457,Utah,GPE,2,-0.9777
428457,Mike Lee,PERSON,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,The White House,ORG,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Steve Bannon,PERSON,2,-0.9777
428457,William Bennett,PERSON,2,-0.9777
428457,Sean Hannity,PERSON,2,-0.9777
428457,Fox News,ORG,2,-0.9777
428457,one,CARDINAL,2,-0.9777
428457,AP,ORG,2,-0.9777
428457,first,ORDINAL,2,-0.9777
428457,The Washington Post,ORG,2,-0.9777
428457,CBS News,ORG,2,-0.9777
428457,Trump,ORG,2,-0.9777
428457,Tuesday,DATE,2,-0.9777
428457,Associated Press,ORG,2,-0.9777
428457,Zeke Miller,PERSON,2,-0.9777
449428,Jan. 6,DATE,4,0.9957
449428,Capitol,FAC,4,0.9957
449428,1 year later,DATE,4,0.9957
449428,Rick Klein,PERSON,4,0.9957
449428,Joe Biden,PERSON,4,0.9957
449428,Ginni Thomas,PERSON,4,0.9957
449428,Jan. 6,DATE,4,0.9957
449428,the Justice Department,ORG,4,0.9957
449428,House,ORG,4,0.9957
449428,Jan. 6,DATE,4,0.9957
449428,Thomas,PERSON,4,0.9957
449428,Supreme Court,ORG,4,0.9957
449428,Clarence Thomas,PERSON,4,0.9957
449428,Jared Kushner,PERSON,4,0.9957
449428,this week,DATE,4,0.9957
449428,Thomas,PERSON,4,0.9957
449428,Monday,DATE,4,0.9957
449428,John Eastman,PERSON,4,0.9957
449428,the Justice Department,ORG,4,0.9957
449428,David Carter,PERSON,4,0.9957
449428,Trump,PERSON,4,0.9957
449428,Jan. 6,DATE,4,0.9957
449428,the Justice Department,ORG,4,0.9957
449428,Merrick Garland,PERSON,4,0.9957
449428,this week,DATE,4,0.9957
449428,Jan. 6,DATE,4,0.9957
449428,Biden,PERSON,4,0.9957
449428,Congress,ORG,4,0.9957
449428,RUNDOWN,ORG,4,0.9957
449428,Averi Harper,PERSON,4,0.9957
449428,Biden,PERSON,4,0.9957
449428,$5.8 trillion,MONEY,4,0.9957
449428,White House,ORG,4,0.9957
449428,$1.3 trillion,MONEY,4,0.9957
449428,one year,DATE,4,0.9957
449428,Biden,PERSON,4,0.9957
449428,Democrats,NORP,4,0.9957
449428,Biden’s Build Back,ORG,4,0.9957
449428,Biden,PERSON,4,0.9957
449428,Joe Manchin,PERSON,4,0.9957
449428,Ukraine,GPE,4,0.9957
449428,White House,ORG,4,0.9957
449428,Monday,DATE,4,0.9957
449428,Americans,NORP,4,0.9957
449428,the next decade,DATE,4,0.9957
449428,Cecilia,GPE,4,0.9957
449428,the Council of Economic Advisers,ORG,4,0.9957
449428,Office of Management and Budget,ORG,4,0.9957
449428,Shalanda Young,PERSON,4,0.9957
449428,the House Budget Committee,ORG,4,0.9957
449428,Tuesday,DATE,4,0.9957
449428,Alisa Wiersema,PERSON,4,0.9957
449428,Texas,GPE,4,0.9957
449428,34th,ORDINAL,4,0.9957
449428,GOP,ORG,4,0.9957
449428,Democratic,NORP,4,0.9957
449428,Filemon Vela,PERSON,4,0.9957
449428,Republicans,NORP,4,0.9957
449428,November,DATE,4,0.9957
449428,Joe Biden,PERSON,4,0.9957
449428,about four,CARDINAL,4,0.9957
449428,Democrats,NORP,4,0.9957
449428,17,CARDINAL,4,0.9957
449428,Earlier this year,DATE,4,0.9957
449428,Republican,NORP,4,0.9957
449428,34th,ORDINAL,4,0.9957
449428,Mayra Flores,PERSON,4,0.9957
449428,Flores,PERSON,4,0.9957
449428,Democratic,NORP,4,0.9957
449428,ABC News',ORG,4,0.9957
449428,Brittany Shepherd,PERSON,4,0.9957
