article_id,entities
1811789,Will Smith (PERSON); Oscars (ORG); 10 years (DATE); Chris Rock (PERSON); the Academy Awards (ORG); LOS ANGELES (GPE); Friday (DATE); Will Smith (PERSON); Oscars (ORG); 10 years (DATE); Chris Rock (PERSON); the Academy Awards (ORG); Board of Governors (ORG); Smith (ORG); this past year (DATE); Smith (PERSON); Academy (ORG); Smith (PERSON); last week (DATE); Smith (ORG); Oscar (PERSON); 10-year (DATE); Smith (ORG); “King Richard (WORK_OF_ART); Academy (ORG); the days (DATE); Oscars (ORG); Smith (PERSON); Smith (GPE); the Dolby Theatre (ORG); The Los Angeles Times (ORG); Thursday (DATE); Oscars (ORG); Will Packer (PERSON); Smith (PERSON); Smith (ORG); next year's (DATE); Oscars (ORG); Friday (DATE); Rock (PERSON); Harvey Weinstein (PERSON); Roman Polanski (PERSON); last week (DATE); Smith (GPE); Smith (ORG); four (CARDINAL); Academy Awards (ORG); Smith (ORG); Jada Pinkett Smith (PERSON); Jada (PERSON); Pinkett Smith (PERSON); Demi Moore (PERSON); 1997 (DATE); Smith (GPE); Smith (GPE); Smith (PERSON); less than hour later (TIME); Oscar (PERSON); Rock (GPE); Richard Williams (PERSON); “King Richard (WORK_OF_ART); Later that night (TIME); Smith (GPE); Vanity Fair (ORG); one (CARDINAL); Boston (GPE); this week (DATE); Andrew Dalton (PERSON); Twitter (PERSON); https://twitter.com/andyjamesdalton (PERSON)
1850283,"Supreme Court (ORG); WASHINGTON (GPE); Supreme Court (ORG); House (ORG); Republicans (NORP); Capitol Hill (LOC); three (CARDINAL); week (DATE); Congress (ORG); SENATE (ORG); Democrats (NORP); Thursday (DATE); Senate (ORG); 53 (CARDINAL); Ketanji Brown Jackson (PERSON); Republicans (NORP); Susan Collins (PERSON); Maine (GPE); Lisa Murkowski (PERSON); Alaska (GPE); Mitt Romney (PERSON); Utah (GPE); three (CARDINAL); Supreme Court (ORG); decades (DATE); Murkowski (PERSON); Jackson (PERSON); Supreme Court (ORG); the year (DATE); Republicans (NORP); Jackson (PERSON); Senate (ORG); Mitch McConnell (PERSON); Ky. (GPE); Senate (ORG); 2024 (DATE); GOP (ORG); Jackson (PERSON); Ted Cruz (PERSON); Texas (GPE); Josh Hawley (PERSON); Tom Cotton (PERSON); Nazis (NORP); Nuremburg (GPE); World War II (EVENT); Senate Judiciary Committee (ORG); Richard Durbin (PERSON); D-Ill. (GPE); Republicans (NORP); Capitol Hill (ORG); Cotton (PERSON); Durbin (PERSON); Senate (ORG); the 20th century (DATE); Antonin Scalia (PERSON); the Supreme Court (ORG); 98 (CARDINAL); 1986 (DATE); Ruth Bader Ginsburg (PERSON); 96 (CARDINAL); seven years later (DATE); Democrats (NORP); Robert Bork’s (PERSON); 1987 (DATE); Clarence Thomas (PERSON); 1991 (DATE); early 2016 (DATE); McConnell (PERSON); Senate (ORG); Barack Obama (PERSON); Merrick Garland (PERSON); Scalia (PERSON); McConnell (PERSON); presidential election nearly nine months (DATE); Democrats (NORP); Donald Trump (PERSON); three (CARDINAL); Democratic (NORP); Democrats (NORP); Brett Kavanaugh (ORG); decades earlier (DATE); Amy Coney Barrett (PERSON); Trump (ORG); McConnell (PERSON); just weeks (DATE); Election Day 2020 (DATE); Democrats (NORP); TRANSFORMED Senators (ORG); $10 billion (MONEY); COVID-19 (ORG); Monday (DATE); Joe Biden (PERSON); BA.2 (ORG); Hours later (TIME); Senate (ORG); Chuck Schumer (PERSON); Mitt Romney (PERSON); Utah (GPE); Republicans (NORP); Mexican (NORP); Trump (ORG); 2020 (DATE); Republicans (NORP); COVID-19 (ORG); 980,000 (CARDINAL); U.S. (GPE); GOP (ORG); Democrats (NORP); Republicans (NORP); November (DATE); Schumer (PERSON); COVID-19 (ORG); Democrats (NORP); House (ORG); Democrats (NORP); $15 billion (MONEY); March (DATE); the Centers for Disease Control and Prevention (ORG); April 1 (DATE); Trump (ORG); May 23 (DATE); Republicans (NORP); Fred Upton (PERSON); R-Mich. (GPE); Tuesday (DATE); fourth (ORDINAL); 10 (CARDINAL); House (ORG); Republicans (NORP); Trump (ORG); last year (DATE); Trump (ORG); 4 (CARDINAL); 6 (CARDINAL); House (ORG); Trump (ORG); Capitol (FAC); Jan. 6, 2021 (DATE); GOP (ORG); Senate (ORG); 18th (ORDINAL); Upton (GPE); GOP (ORG); recent years (DATE); Trump (ORG); Upton (GPE); 68 (DATE); one (CARDINAL); Democrats (NORP); Republicans (NORP); Democrats (NORP); Debbie Dingell (PERSON); D-Mich. PARTY DIFFERENCES (ORG); Pitched (NORP); COVID-19 (ORG); Jackson (PERSON); Congress (ORG); Thursday (DATE); Russian (NORP); Ukraine (GPE); $1 trillion (MONEY); last year (DATE)"
1860324,Civilian (NORP); Ukraine (GPE); at least 52 (CARDINAL); thousands (CARDINAL); Russian (NORP); KYIV (GPE); Ukraine (GPE); Ukraine (GPE); Saturday (DATE); a day (DATE); at least 52 (CARDINAL); more than 100 (CARDINAL); thousands (CARDINAL); Russian (NORP); Kramatorsk (PERSON); European (NORP); Ukraine (GPE); Austrian (NORP); British (NORP); Kyiv (PERSON); Russia (GPE); days ago (DATE); U.K. (GPE); Boris Johnson (PERSON); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Johnson (PERSON); Britan (PERSON); Ukrainian (NORP); Russian (NORP); Kramatorsk (PERSON); Saturday (DATE); Russian (NORP); Ukraine (GPE); one (CARDINAL); British (NORP); Sky (PERSON); Friday (DATE); Ukraine (GPE); Kramatorsk (PERSON); Donbas (GPE); Iryna Vereshchuk (PERSON); 10 (CARDINAL); Saturday (DATE); More than six weeks (DATE); Russia (GPE); first (ORDINAL); Ukraine (GPE); Kyiv (PERSON); Donbas (GPE); Ukraine (GPE); Russian (NORP); Kharkiv — Ukraine’s (ORG); second (ORDINAL); Kherson (PERSON); Ukrainian (NORP); Russian (NORP); Kherson (PERSON); Western (NORP); Ukrainian (NORP); Russian (NORP); Donbas (GPE); Zelenskyy (PERSON); Russian (NORP); every minute (TIME); Zelenskyy (PERSON); Russia (GPE); Ukraine (GPE); Moscow (GPE); Russian (NORP); Defense Ministry (ORG); Ukrainian (NORP); Ukrainian (GPE); Russia (GPE); Russian (NORP); Kremlin (ORG); Russian (NORP); Kramatorsk (PERSON); Ukrainian (GPE); Donbas (GPE); Ukrainian (GPE); Russian (NORP); Ukraine (GPE); Bucha (ORG); Kyiv (GPE); Russians (NORP); Friday (DATE); 67 (CARDINAL); Ukraine (GPE); Russia (GPE); Bucha (ORG); Western (NORP); Russian (NORP); Russia (GPE); Feb. 24 (DATE); 176 (CARDINAL); 324 (CARDINAL); Saturday (DATE); American (NORP); CBS (ORG); 60 Minutes (WORK_OF_ART); Friday (DATE); Zelenskyy (ORG); Ukrainian (NORP); Russian (NORP); Russian (NORP); Russian (NORP); Ukrainian (NORP); Mariupol (GPE); Donbas (GPE); last month (DATE); hundreds (CARDINAL); weeks (DATE); Russia (GPE); Mariupol (ORG); Ukrainian (NORP); the Sea of Azov (LOC); Crimean (NORP); Peninula (NORP); Russia (GPE); Ukraine (GPE); eight years ago (DATE); Moscow (GPE); Ukrainian (NORP); 2014 (DATE); Donbas (GPE); The same week (DATE); Russia (GPE); Ukraine (GPE); Russian (NORP); Vladimir Putin (PERSON); Russian (LANGUAGE); Ukrainian (GPE); Western (NORP); almost daily (DATE); Russia (GPE); Russian (NORP); European Union (ORG); Russian (NORP); Western (NORP); Russia (GPE); Ukraine (GPE); Saturday (DATE); Russia (GPE); Defense Ministry (ORG); Ukraine (GPE); Igor Konashenkov (PERSON); Ukraine (GPE); Irpin (GPE); Kyiv (GPE); Konashenkov (PERSON); Russians (NORP); Russian (NORP); Austrian (NORP); Karl Nehammer (PERSON); Saturday (DATE); EU (ORG); Russia (GPE); Russian (NORP); this week (DATE); Austria (GPE); NATO (ORG); Johnson (PERSON); a day (DATE); U.K. (GPE); an additional 100 million pounds (QUANTITY); $130 million (MONEY); Ukraine (GPE); Anna (PERSON); Bucha (GPE); Ukraine (GPE); Robert Burns (PERSON); Washington (GPE); Jill Lawless (PERSON); Danica Kirka (PERSON); London (GPE); Associated Press (ORG); AP (ORG)
1878824,U.K. (GPE); Boris Johnson (PERSON); Austrian (NORP); Karl Nehammer (PERSON); European (NORP); Ukraine LONDON (GPE); U.K. (GPE); Boris Johnson (PERSON); Austrian (NORP); Karl Nehammer (PERSON); Saturday (DATE); European (NORP); Ukraine (GPE); Volodymyr Zelenskyy (PERSON); Johnson (PERSON); 120 (CARDINAL); a day (DATE); an additional 100 million pounds (QUANTITY); $130 million (MONEY); Ukraine (GPE); Britain (GPE); Ukraine (GPE); Russian (NORP); Johnson (PERSON); an additional $500 million (MONEY); World Bank (ORG); Ukraine (GPE); Britain (GPE); up to $1 billion (MONEY); @ZelenskyyUa (PERSON); Ukraine (GPE); Johnson (PERSON); Twitter (PERSON); financial & military (ORG); Russia (GPE); Ukraine (GPE); Andriy Yermak (PERSON); two (CARDINAL); the Ukrainian Embassy (ORG); London (GPE); Britain (GPE); Friday (DATE); Ukraine (GPE); Russian (NORP); the 21st century (DATE); Johnson (PERSON); Zelenskyy (PERSON); Ukrainian (NORP); Putin (PERSON); Zelenskyy (PERSON); European (NORP); Ukraine (GPE); Kyiv (PERSON); European Commission (ORG); Ursula von der (PERSON); Leyen (GPE); Friday (DATE); Czech (NORP); Polish (NORP); Slovenian (NORP); Nehammer (PERSON); Zelenskyy (ORG); earlier Saturday (TIME); EU (ORG); Russia (GPE); Austrian (NORP); Ukraine (GPE); Von der Leyen (PERSON); the European Union’s (ORG); Warsaw (GPE); Saturday (DATE); Ukraine (GPE); Polish (NORP); Andrzej Duda (PERSON); Zelenskyy (ORG); Canadian (NORP); Justin Trudeau (PERSON); the end of the (DATE); 90-minute (TIME); von der (PERSON); Leyen (GPE); 10.1 billion euros (MONEY); $11 billion (MONEY); Ukrainian (NORP); Warsaw (GPE); more than 2.5 million (MONEY); 4.4 million (CARDINAL); Ukraine (GPE); Russia (GPE); Feb. 24 (DATE); Poland (GPE); von der (PERSON); Leyen (GPE); Trudeau (PERSON); Julian Lennon (PERSON); John Lennon (PERSON); Imagine (WORK_OF_ART); first (ORDINAL); Julian Lennon (PERSON); Ukraine (GPE); Colleen Barry (PERSON); Milan (GPE); Geir Moulson (PERSON); Berlin (GPE); Monika Scislowska (PERSON); Warsaw (GPE); AP (ORG); Ukraine (GPE)
1907918,"Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Russia (GPE); Europe (LOC); Ukraine (GPE); Ukraine (GPE); Russia (GPE); Europe (LOC); Ukraine (GPE); Moscow (GPE); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Russian (NORP); Zelenskyy (PERSON); late night (TIME); Ukrainians (NORP); Russia (GPE); Ukraine (GPE); European (NORP); Europe (LOC); Ukraine (GPE); Ukraine (GPE); Kyiv (PERSON); Russian (NORP); Russia (GPE); Donbas (GPE); Moscow (GPE); Ukrainian (NORP); eight years (DATE); its 46th day (DATE); Ukraine (GPE); Kharkiv — Ukraine’s (ORG); second (ORDINAL); Kherson (PERSON); Maxar Technologies (ORG); Friday (DATE); 8-mile (QUANTITY); 13-kilometer (QUANTITY); Donbas (PERSON); Velykyi Burluk (PERSON); Ukraine (GPE); Russian (NORP); Russia (GPE); Britain (GPE); Defense Ministry (ORG); Sunday (DATE); Russian (NORP); 2012 (DATE); Twitter (PRODUCT); Russian (NORP); Trans-Dniester (ORG); Moldova (GPE); Ukraine (GPE); Russia (GPE); Moldova (GPE); 1992 (DATE); Trans-Dniester (ORG); Russia (GPE); 1,500 (CARDINAL); European (NORP); Ukraine (GPE); Zelenskyy (PERSON); Britain (GPE); Austria (GPE); Saturday (DATE); the European Commission (ORG); Canada (GPE); more than 10 billion euros (MONEY); $11 billion (MONEY); millions (CARDINAL); Ukrainians (NORP); Russian (NORP); Russia (GPE); European (NORP); Russian (NORP); Zelenskyy (PERSON); Europe (LOC); The Associated Press (ORG); Zelenskyy (ORG); Russia (GPE); Ukraine (GPE); Russian (NORP); Vladimir Putin (PERSON); Russia (GPE); thousands (CARDINAL); 52 (CARDINAL); Friday (DATE); Russian (NORP); Bucha (ORG); Borodyanka (GPE); Kyiv (GPE); Russia (GPE); Bucha (ORG); Mariupol (GPE); Donbas (GPE); the Sea of Azov (LOC); the Crimean Peninsula (LOC); Russia (GPE); Ukraine (GPE); eight years ago (DATE); Ukrainian (GPE); Western (NORP); almost daily (DATE); Moscow (GPE); Russian (NORP); EU (ORG); Russian (NORP); Saturday (DATE); Austrian (NORP); Karl Nehammer (PERSON); EU (ORG); Russia (GPE); Russian (NORP); this week (DATE); Austria (GPE); NATO (ORG); British (NORP); Boris Johnson (PERSON); a day (DATE); U.K. (GPE); an additional 100 million pounds (QUANTITY); $130 million (MONEY); Johnson (PERSON); an additional $500 million (MONEY); World Bank (ORG); Ukraine (GPE); Britain (GPE); up to $1 billion (MONEY); AP (ORG); Zelenskyy (PERSON); Ukraine (GPE); West (LOC); English (LANGUAGE); Anna (PERSON); Bucha (GPE); Ukraine (GPE); Associated Press (ORG); AP (ORG)"
1918680,Kremlin (ORG); Ukraine (GPE); Kremlin (ORG); Sullivan National (PERSON); Jake Sullivan (PERSON); Ukrainian (NORP); Russian (NORP); Sullivan (PERSON); ABC News (ORG); This Week (DATE); Co-Anchor Jonathan Karl (WORK_OF_ART); Sunday (DATE); Russian (NORP); Karl (PERSON); Ukrainians (NORP); Ukraine (GPE); Kremlin (ORG); Russian (NORP); United Kingdom (GPE); Boris Johnson (PERSON); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Kyiv (GPE); this week (DATE); Sullivan (PERSON); the State Department (ORG); a minute (TIME); one (CARDINAL); at least 52 (CARDINAL); five (CARDINAL); Ukraine (GPE); at least 100 (CARDINAL); Biden (PERSON); Russian (NORP); Putin (PERSON); U.S. (GPE); European Union (ORG); Russia (GPE); two (CARDINAL); Russian (NORP); Vladimir Putin (PERSON); two (CARDINAL); U.S. (GPE); Russian (NORP); European (NORP); Europe (LOC); Russian (NORP); an estimated $850 million (MONEY); Sullivan (PERSON); U.S. (GPE); American (NORP); European (NORP); daily (DATE); European (NORP); Europe (LOC); Russian (NORP); Karl (PERSON); the United States (GPE); Europe (LOC); Russia (GPE); Karl (PERSON); Zelenskyy (PERSON); Russian (NORP); 10 to 15% (PERCENT); this year (DATE); Sullivan (PERSON); Sullivan (PERSON); Russian (NORP); Russian (NORP); Russian (NORP); Russian (NORP); Russia (GPE); Kremlin (ORG); Ukraine (GPE); Sullivan (PERSON); Putin (PERSON); Ukrainian (NORP); Russians (NORP); Jon (PERSON); Russians (NORP); Ukrainians (NORP); Kyiv (PERSON); Russia (GPE)
1936012,"Russia (GPE); Ukraine (GPE); Ukrainian (NORP); WASHINGTON (GPE); Russia (GPE); Ukraine (GPE); Ukrainian (NORP); U.S. (GPE); one (CARDINAL); Moscow (GPE); Russia (GPE); Alexander Dvornikov (PERSON); 60 (DATE); one (CARDINAL); Russia (GPE); U.S. (GPE); Syria (GPE); Russia (GPE); U.S. (GPE); White House (ORG); Jake Sullivan (PERSON); Russia (GPE); Ukraine (GPE); Ukrainian (NORP); Sullivan (PERSON); the United States (GPE); Ukrainians (NORP); White House (ORG); Jen Psaki (PERSON); Syria (GPE); Ukraine (GPE); Russia (GPE); Russian (NORP); Ukraine (GPE); Donbas (GPE); Kyiv (PERSON); Dvornikov (ORG); Russian (NORP); Syria (GPE); Moscow (GPE); Bashar Assad (PERSON); Dvornikov (ORG); 1982 (DATE); second (ORDINAL); Chechnya (GPE); Russian (NORP); Syria (GPE); 2015 (DATE); Dvornikov (ORG); Russian (NORP); Syria (GPE); millions (CARDINAL); Syrian (NORP); The United Nations (ORG); more than 350,000 (CARDINAL); 2016 (DATE); Russian (NORP); Vladimir Putin (PERSON); Dvornikov the Hero of (ORG); Russia (GPE); one (CARDINAL); Dvornikov (ORG); the Southern Military District (LOC); 2016 (DATE); Fares al-Bayoush (PERSON); Syrian (NORP); Sunday (DATE); Syria (GPE); Ukraine (GPE); Russian (NORP); Ukraine (GPE); Al-Bayoush (PERSON); Dvornikov (ORG); Ukraine (GPE); Syria (GPE); al-Bayoush (PERSON); Russian (NORP); Syria (GPE); al-Bayoush (PERSON); Turkey (GPE); Russia (GPE); Syria (GPE); September 2015 (DATE); Assad (PERSON); Russian (NORP); thousands (CARDINAL); Russian (NORP); Syrian (NORP); Russian (NORP); Syria (GPE); several months (DATE); March 2020 (DATE); Russia (GPE); Turkey (GPE); Sullivan (PERSON); Sunday (DATE); Russian (NORP); Syria (GPE); Ukraine (GPE); U.S. (GPE); Ukraine (GPE); Volodymyr Zelenskyy (PERSON); Ukraine (GPE); Sullivan (PERSON); Defense (ORG); Lloyd Austin (PERSON); Sunday (DATE); Ukrainian (NORP); U.S. (GPE); U.S. (GPE); last fall (DATE); U.S. (GPE); Ukraine (GPE); last week (DATE); Russia (GPE); Austin (PERSON); Ukrainian (NORP); U.S. (GPE); Pentagon (ORG); John Kirby (PERSON); Kirby (PERSON); Switchblade (NORP); kamakazi (NORP); an interview Saturday (DATE); The Associated Press (ORG); Zelenskyy (ORG); Putin (PERSON); U.S. (GPE); Sullivan (PERSON); CNN (ORG); NBC (ORG); Meet the Press (WORK_OF_ART); Psaki (ORG); Fox News (ORG); Sunday (DATE); Associated Press (ORG); Bassem Mroue (ORG); Beirut (GPE); Ellen Knickmeyer (PERSON); Washington (GPE)"
1963245,Russian (NORP); Ukraine (GPE); Russian (NORP); Ukraine LONDON (GPE); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Russian (NORP); Ukrainian (NORP); Russian (NORP); Zelenskyy (PERSON); late Sunday (DATE); Ukraine (GPE); Russian (NORP); Ukraine (GPE); Feb. 24 (DATE); Kyiv (PERSON); Ukrainian (NORP); Russian (NORP); Ukrainian (GPE); weeks (DATE); Russian (NORP); March 29 (DATE); Kyiv (GPE); Chernihiv (PERSON); Donbas (GPE); Russian (LANGUAGE); Russia (GPE); two (CARDINAL); republics (GPE); Ukraine (GPE); Donbas (GPE); 2014 (DATE); Russia (GPE); Ukraine (GPE); Crimean Peninsula (LOC); Russian (NORP); Ukraine (GPE); recent days (DATE); Belarus (GPE); Russia (GPE); weeks (DATE); East Ukraine (GPE); Donbas (PERSON); the U.K. Ministry of Defense (ORG); April 8 (DATE); at least a week (DATE); NATO (ORG); Jens Stoltenberg (PERSON); the coming weeks (DATE); Russian (NORP); Ukraine (GPE); Donbas (PERSON); Crimea (ORG); Stoltenberg (PERSON); April 5 (DATE); April 8 (DATE); Maxar Technologies (ORG); hundreds (CARDINAL); at least 8 miles (QUANTITY); Ukrainian (NORP); Velykyi Burluk (PERSON); about 55 miles (QUANTITY); Kharkiv (GPE); Ukraine (GPE); second (ORDINAL); some 65 miles (QUANTITY); Russia (GPE); Ukrainian (GPE); Russian (NORP); Kharkiv (ORG); Ukrainain (GPE); Donbas (GPE); The Associated Press (ORG); Saturday (DATE); Zelenskyy (PERSON); Mariupol (GPE); Russian (NORP); more than a month (DATE); Russian (NORP); Crimea (ORG); Mariupol (ORG); thousands (CARDINAL); Mariupol (PERSON); today (DATE); Zelenskyy (PERSON); AP (ORG); Mariupol (GPE); Sunday night (TIME); Zelenskyy (PERSON); Russia (GPE); Kyiv (GPE); Ukrainian (NORP); Ukraine (GPE)
1979029,Russia (GPE); Ukraine (GPE); Putin (PERSON); Pentagon (ORG); daily (DATE); U.S. (GPE); Russian (NORP); Ukraine (GPE); Ukraine (GPE); U.S. (GPE); Monday (DATE); Russia (GPE); U.S. (GPE); Putin (PERSON); Alexander Dvornikov (PERSON); Russian (NORP); U.S. (GPE); Russian (NORP); Ukraine (GPE); the early days (DATE); weeks (DATE); Russians (NORP); Russian (NORP); Mariupol (ORG); last week (DATE); Mykolayiv (ORG); Putin (PERSON); Dvornikov (PERSON); Dvornikov (ORG); Russians (NORP); last week (DATE); Mariupol (GPE); Mariupol (GPE); Russians (NORP); Donbas (PERSON); Russian (NORP); Ukraine (GPE); Russian (NORP); Belgorod (GPE); Valuyki (GPE); Russian (NORP); Donbas (GPE); Izium (GPE); the Belgorod/Valuyki (ORG); Last week (DATE); Pentagon (ORG); Russia (GPE); Ukraine (GPE); Russian (NORP); BTG (ORG); Pentagon (ORG); Izyim (GPE); Donbas (GPE); Artillery (PERSON); Russians (NORP); Ukraine (GPE); Eight to 10 (CARDINAL); Ukraine (GPE); U.S. (GPE); Ukraine (GPE); U.S. (GPE); intel (ORG); Ukraine (GPE); Ukrainians (NORP); Russia (GPE); Slovakian (NORP); Ukraine (GPE); Pentagon (ORG); Russia (GPE); Sunday (DATE); S-300 (CARDINAL); Russia (GPE); S-300 (PRODUCT); Slovakian (NORP); Slovakia (ORG); Ukraine (GPE); US (GPE); Ukrainians (NORP); Ukrainian (GPE); U.S. (GPE); U.S. (GPE); Russia (GPE); Sunday (DATE); Pentagon (ORG); Switchblade (NORP); U.S. (GPE); Ukraine (GPE); Monday (DATE); U.S. (GPE); Ukrainians (NORP); States (GPE); Ukrainians (NORP); the United States (GPE); Pentagon (ORG); Switchblade (NORP); Ukrainians (NORP)
1983397,Austrian (NORP); Karl Nehammer (PERSON); Russian (NORP); Vladimir Putin (PERSON); Ukraine (GPE); Russian (NORP); Ukraine (GPE); at least 8 (CARDINAL); Russian (NORP); VIENNA (GPE); Austrian (NORP); Karl Nehammer (PERSON); Monday (DATE); Russian (NORP); Vladimir Putin (PERSON); Ukraine (GPE); Russian (NORP); Nehammer (PERSON); first (ORDINAL); European (NORP); Putin (PERSON); Moscow (GPE); Russia (GPE); Ukraine Feb. (EVENT); Austrian (NORP); Putin (PERSON); Nehammer (PERSON); Putin (PERSON); Ukrainian (NORP); Bucha (PERSON); Austrian (NORP); Moscow (GPE); Moscow (GPE); Ukraine (GPE); just two days (DATE); Ukrainian (NORP); Volodymyr Zelenskyy (PERSON); Moscow (GPE); Nehammer (PERSON); 100 (CARDINAL); Nehammer (PERSON); Ukraine (GPE); European Union (ORG); Austria (PERSON); 27 (CARDINAL); Russia (GPE); Russian (NORP); NATO (ORG); Nehammer (PERSON); Austrian (NORP); Russian (NORP); Ukraine (GPE); Nehammer (PERSON); Twitter (PERSON); Sunday (DATE); Moscow (GPE); Nehammer (PERSON); Putin (PERSON); EU (ORG); Ukrainians (NORP); Earlier Monday (DATE); Austrian (NORP); Alexander Schallenberg (PERSON); Nehammer (PERSON); Moscow (GPE); Zelenskyy in Kyiv (ORG); Turkey (GPE); Germany (GPE); the European Union (ORG); Schallenberg (PERSON); EU (ORG); Luxembourg (GPE); Ukraine (GPE); Putin (PERSON); Kremlin (ORG)
2008485,Northeast US (ORG); COVID-19 (GPE); Philadelphia (GPE); first (ORDINAL); U.S. (GPE); COVID-19 (ORG); recent weeks (DATE); April 18 (DATE); today (DATE); COVID (ORG); Cheryl Bettigole (PERSON); Monday (DATE); one-week (DATE); the last week (DATE); more than 50% (PERCENT); daily (DATE); 100 (CARDINAL); COVID-19 (ORG); January (DATE); Philadelphians (NORP); Bettigole (PERSON); Bettigole (PERSON); Bettigole (PERSON); Sunday (DATE); Columbia University (ORG); New York City (GPE); the end of the semester (DATE); Donna Lynne (PERSON); Between Apr. 4 and Apr. 10 (DATE); 133 (CARDINAL); weekly (DATE); mid-January (DATE); Last week (DATE); Georgetown University (ORG); Washington (GPE); D.C. (GPE); COVID-19 (ORG); Omicron (ORG); the United States (GPE); DC (GPE); last week (DATE); recent weeks (DATE); COVID-19 (ORG); Washington (GPE); D.C. (GPE); American University (ORG); Johns Hopkins University (ORG); Rice University (ORG)
2021946,"Philadelphia (GPE); first (ORDINAL); U.S. (GPE); Northeast US (LOC); COVID-19 (GPE); PHILADELPHIA (GPE); Philadelphia (GPE); first (ORDINAL); U.S. (GPE); Monday (DATE); COVID-19 (PERSON); more than 50% (PERCENT); 10 days (DATE); Cheryl Bettigole (PERSON); Europe (LOC); Asia (LOC); U.S. (GPE); recent weeks (DATE); Bettigole (PERSON); about 750 (CARDINAL); Philadelphia (GPE); April 18 (DATE); February (DATE); early March (DATE); the U.S. Centers for Disease Control and Prevention (ORG); CDC (ORG); Americans (NORP); Philadelphia (GPE); March 2 (DATE); Bettigole (PERSON); more than 140 (CARDINAL); Philadelphia (GPE); only 46 (CARDINAL); COVID-19 (ORG); CDC (ORG); Philadelphia (GPE); thousands (CARDINAL); this spring (DATE); Ben Fileccia (PERSON); the Pennsylvania Restaurant & Lodging Association (ORG); PolicyLab (ORG); Children’s Hospital of Philadelphia (ORG); Friday (DATE); U.S. (GPE); the next several weeks (DATE); Bettigole (PERSON); COVID-19 (ORG); one (CARDINAL); Bettigole (PERSON); New York City (GPE); Eric Adams (PERSON); 2 (CARDINAL); 4-year-olds (DATE); Democrat (NORP); New Yorkers (NORP); Monday afternoon (TIME); New York City (GPE); Philadelphia (GPE); COVID-19 (PERSON); Sunday (DATE); New York City (GPE); around 1,800 (CARDINAL); about three (CARDINAL); early March (DATE); New York (GPE); Washington (GPE); Cabinet (ORG); House (ORG); Nancy Pelosi (PERSON); New Jersey (GPE); Connecticut (GPE); D.C. (GPE); Pennsylvania (GPE); Associated Press (ORG); Michelle L. Price (PERSON); New York (GPE)"
2150382,"U.N. (ORG); nearly two-thirds (CARDINAL); Ukrainian (NORP); the six weeks (DATE); Russia (GPE); Ukrainians (NORP); Nearly two-thirds (CARDINAL); Ukrainian (NORP); the six weeks (DATE); Russia (GPE); the United Nations (ORG); 142 (CARDINAL); U.N. (ORG); Monday (DATE); Manuel Fontaine (PERSON); UNICEF (ORG); Ukraine (GPE); 4.8 million (CARDINAL); Ukraine (GPE); 7.5 million (CARDINAL); 31 years (DATE); the U.N. Security Council (ORG); Ukraine (GPE); U.N. (ORG); Sergiy Kyslytsya (PERSON); Russia (GPE); more than 121,000 (CARDINAL); Ukraine (GPE); Mariupol (GPE); Russian (NORP); Taganrog (GPE); UNICEF (ORG); Ukraine (GPE); 2.8 million (CARDINAL); Ukraine (GPE); 2 million (CARDINAL); nearly half (CARDINAL); Ukraine (GPE); Mariupol (GPE); Fontaine (PERSON); 5.7 million (CARDINAL); 1.5 million (CARDINAL); Hundreds (CARDINAL); Sima Bahous (PERSON); the UN Women (ORG); Moldova (GPE); an estimated 95,000 Ukrainian (PERCENT); Moldova (PERSON); Ukrainian (NORP); Ukraine (GPE); Russia (GPE); Kyslytsya (ORG); the Prosecutor General’s Office (ORG); Russian (NORP); Security Council (ORG); U.S. (GPE); Albania (GPE); Britain (GPE); three (CARDINAL); Ukraine (GPE); Russia (GPE); Russian (NORP); Dmitry Polyansky (PERSON); U.S. (GPE); Linda Thomas-Greenfield (PERSON); Russian (NORP); Vladimir Putin (PERSON); Russia (GPE); Ukraine (GPE); Russia (GPE); Albanian (NORP); Ferit Hoxha (PERSON); Russia (GPE); every day (DATE); Ukrainians (NORP); Russia (GPE); Ukraine (GPE); Hoxha (PERSON); U.S. (GPE); Albanian (NORP); Bucha (PERSON); Russian (NORP); at least 52 (CARDINAL); Kramatorsk (PERSON); Hoxha (PERSON); Russia (GPE); Polyansky (PERSON); Ukrainian Nazis (WORK_OF_ART); Bucha (ORG); Kramatorsk (PERSON); Ukraine (GPE); West (LOC); Russia (GPE); Tariq Ahmad (PERSON); Britain (GPE); U.N. (ORG); Russia (GPE); Russian (NORP)"
